x,y,z
-293.82,9.00,-847.38
-264.58,9.00,-847.38
-235.35,9.00,-847.38
-206.11,9.00,-847.38
-176.87,10.00,-847.38
-147.64,10.00,-847.38
-118.40,11.00,-847.38
-89.16,14.00,-847.38
-59.93,16.00,-847.38
-30.69,14.00,-847.38
-1.45,10.00,-847.38
27.78,10.00,-847.38
57.02,11.00,-847.38
86.26,12.00,-847.38
115.49,12.00,-847.38
144.73,13.00,-847.38
173.97,14.00,-847.38
203.20,15.00,-847.38
232.44,16.00,-847.38
261.68,16.00,-847.38
290.91,16.00,-847.38
320.15,17.00,-847.38
349.39,19.00,-847.38
378.62,19.00,-847.38
407.86,17.00,-847.38
437.10,15.00,-847.38
466.33,13.00,-847.38
495.57,13.00,-847.38
524.81,12.00,-847.38
554.04,11.00,-847.38
583.28,11.00,-847.38
612.52,12.00,-847.38
641.75,13.00,-847.38
670.99,12.00,-847.38
700.23,11.00,-847.38
729.46,11.00,-847.38
758.70,11.00,-847.38
787.94,12.00,-847.38
817.17,11.00,-847.38
846.41,11.00,-847.38
875.65,10.00,-847.38
904.88,9.00,-847.38
934.12,9.00,-847.38
963.36,11.00,-847.38
992.59,12.00,-847.38
-1024.74,14.00,-817.38
-995.50,13.00,-817.38
-966.26,14.00,-817.38
-937.03,16.00,-817.38
-907.79,17.00,-817.38
-878.55,18.00,-817.38
-849.32,18.00,-817.38
-820.08,15.00,-817.38
-790.84,14.00,-817.38
-761.61,15.00,-817.38
-732.37,14.00,-817.38
-703.13,13.00,-817.38
-673.90,12.00,-817.38
-644.66,12.00,-817.38
-615.42,12.00,-817.38
-586.19,12.00,-817.38
-556.95,11.00,-817.38
-527.71,10.00,-817.38
-498.48,11.00,-817.38
-469.24,11.00,-817.38
-440.00,11.00,-817.38
-410.77,10.00,-817.38
-381.53,10.00,-817.38
-352.29,10.00,-817.38
-323.06,11.00,-817.38
-293.82,10.00,-817.38
-264.58,9.00,-817.38
-235.35,9.00,-817.38
-206.11,9.00,-817.38
-176.87,9.00,-817.38
-147.64,10.00,-817.38
-118.40,10.00,-817.38
-89.16,12.00,-817.38
-59.93,15.00,-817.38
-30.69,13.00,-817.38
-1.45,12.00,-817.38
27.78,12.00,-817.38
57.02,12.00,-817.38
86.26,12.00,-817.38
115.49,13.00,-817.38
144.73,13.00,-817.38
173.97,13.00,-817.38
203.20,15.00,-817.38
232.44,16.00,-817.38
261.68,16.00,-817.38
290.91,17.00,-817.38
320.15,18.00,-817.38
349.39,18.00,-817.38
378.62,18.00,-817.38
407.86,17.00,-817.38
437.10,15.00,-817.38
466.33,14.00,-817.38
495.57,13.00,-817.38
524.81,12.00,-817.38
554.04,10.00,-817.38
583.28,10.00,-817.38
612.52,13.00,-817.38
641.75,13.00,-817.38
670.99,11.00,-817.38
700.23,10.00,-817.38
729.46,10.00,-817.38
758.70,10.00,-817.38
787.94,11.00,-817.38
817.17,12.00,-817.38
846.41,11.00,-817.38
875.65,11.00,-817.38
904.88,11.00,-817.38
934.12,12.00,-817.38
963.36,15.00,-817.38
992.59,15.00,-817.38
-1024.74,18.00,-787.38
-995.50,18.00,-787.38
-966.26,19.00,-787.38
