x,y,z
717.93,60.00,-793.53
747.18,60.00,-793.53
776.42,61.00,-793.53
805.66,62.00,-793.53
834.91,63.00,-793.53
864.15,64.00,-793.53
893.39,64.00,-793.53
922.64,65.00,-793.53
951.88,67.00,-793.53
981.13,66.00,-793.53
-1007.46,31.00,-763.53
-978.21,30.00,-763.53
-948.97,31.00,-763.53
-919.73,31.00,-763.53
-890.48,32.00,-763.53
-861.24,34.00,-763.53
-831.99,35.00,-763.53
-802.75,36.00,-763.53
-773.51,37.00,-763.53
-744.26,36.00,-763.53
-715.02,34.00,-763.53
-685.77,34.00,-763.53
-656.53,33.00,-763.53
-627.29,34.00,-763.53
-598.04,35.00,-763.53
-568.80,36.00,-763.53
-539.56,38.00,-763.53
-510.31,40.00,-763.53
-481.07,41.00,-763.53
-451.82,41.00,-763.53
-422.58,42.00,-763.53
-393.34,42.00,-763.53
-364.09,42.00,-763.53
-334.85,42.00,-763.53
-305.60,43.00,-763.53
-276.36,43.00,-763.53
-247.12,44.00,-763.53
-217.87,47.00,-763.53
-188.63,49.00,-763.53
-159.39,48.00,-763.53
-130.14,49.00,-763.53
-100.90,50.00,-763.53
-71.65,48.00,-763.53
-42.41,49.00,-763.53
-13.17,52.00,-763.53
16.08,52.00,-763.53
45.32,52.00,-763.53
74.57,55.00,-763.53
103.81,56.00,-763.53
133.05,57.00,-763.53
162.30,55.00,-763.53
191.54,53.00,-763.53
220.79,54.00,-763.53
250.03,54.00,-763.53
279.27,55.00,-763.53
308.52,54.00,-763.53
337.76,53.00,-763.53
367.00,55.00,-763.53
396.25,58.00,-763.53
425.49,59.00,-763.53
454.74,60.00,-763.53
483.98,60.00,-763.53
513.22,59.00,-763.53
542.47,59.00,-763.53
571.71,59.00,-763.53
600.96,60.00,-763.53
630.20,60.00,-763.53
659.44,60.00,-763.53
688.69,60.00,-763.53
717.93,60.00,-763.53
747.18,61.00,-763.53
776.42,62.00,-763.53
805.66,62.00,-763.53
834.91,62.00,-763.53
864.15,63.00,-763.53
893.39,64.00,-763.53
922.64,64.00,-763.53
951.88,65.00,-763.53
981.13,65.00,-763.53
-1007.46,30.00,-733.53
-978.21,30.00,-733.53
-948.97,31.00,-733.53
-919.73,32.00,-733.53
-890.48,32.00,-733.53
-861.24,34.00,-733.53
-831.99,35.00,-733.53
-802.75,36.00,-733.53
-773.51,36.00,-733.53
-744.26,34.00,-733.53
-715.02,34.00,-733.53
-685.77,34.00,-733.53
-656.53,33.00,-733.53
-627.29,34.00,-733.53
-598.04,34.00,-733.53
-568.80,36.00,-733.53
-539.56,39.00,-733.53
-510.31,42.00,-733.53
-481.07,45.00,-733.53
-451.82,45.00,-733.53
-422.58,46.00,-733.53
-393.34,45.00,-733.53
-364.09,43.00,-733.53
-334.85,43.00,-733.53
-305.60,43.00,-733.53
-276.36,42.00,-733.53
-247.12,43.00,-733.53
-217.87,44.00,-733.53
-188.63,47.00,-733.53
-159.39,47.00,-733.53
-130.14,49.00,-733.53
-100.90,50.00,-733.53
-71.65,49.00,-733.53
-42.41,50.00,-733.53
-13.17,51.00,-733.53
16.08,50.00,-733.53
45.32,51.00,-733.53
74.57,54.00,-733.53
103.81,56.00,-733.53
133.05,55.00,-733.53
162.30,53.00,-733.53
191.54,52.00,-733.53
220.79,53.00,-733.53
250.03,54.00,-733.53
279.27,56.00,-733.53
308.52,55.00,-733.53
337.76,54.00,-733.53
367.00,55.00,-733.53
396.25,58.00,-733.53
425.49,59.00,-733.53
454.74,60.00,-733.53
483.98,59.00,-733.53
513.22,59.00,-733.53
542.47,59.00,-733.53
571.71,59.00,-733.53
600.96,59.00,-733.53
630.20,60.00,-733.53
659.44,60.00,-733.53
688.69,60.00,-733.53
717.93,60.00,-733.53
747.18,62.00,-733.53
776.42,63.00,-733.53
805.66,62.00,-733.53
834.91,62.00,-733.53
864.15,63.00,-733.53
893.39,64.00,-733.53
922.64,64.00,-733.53
951.88,64.00,-733.53
981.13,65.00,-733.53
-1007.46,30.00,-703.53
-978.21,31.00,-703.53
-948.97,33.00,-703.53
-919.73,33.00,-703.53
-890.48,33.00,-703.53
-861.24,34.00,-703.53
-831.99,35.00,-703.53
-802.75,35.00,-703.53
-773.51,35.00,-703.53
-744.26,34.00,-703.53
-715.02,36.00,-703.53
-685.77,36.00,-703.53
-656.53,35.00,-703.53
-627.29,36.00,-703.53
-598.04,36.00,-703.53
-568.80,37.00,-703.53
-539.56,41.00,-703.53
-510.31,44.00,-703.53
-481.07,47.00,-703.53
-451.82,47.00,-703.53
-422.58,48.00,-703.53
-393.34,45.00,-703.53
-364.09,45.00,-703.53
-334.85,45.00,-703.53
-305.60,43.00,-703.53
-276.36,42.00,-703.53
-247.12,42.00,-703.53
-217.87,43.00,-703.53
-188.63,45.00,-703.53
-159.39,48.00,-703.53
-130.14,49.00,-703.53
-100.90,48.00,-703.53
-71.65,48.00,-703.53
-42.41,50.00,-703.53
-13.17,51.00,-703.53
16.08,51.00,-703.53
45.32,51.00,-703.53
74.57,53.00,-703.53
103.81,54.00,-703.53
133.05,54.00,-703.53
162.30,53.00,-703.53
191.54,52.00,-703.53
220.79,53.00,-703.53
250.03,54.00,-703.53
279.27,54.00,-703.53
308.52,54.00,-703.53
337.76,54.00,-703.53
367.00,56.00,-703.53
396.25,57.00,-703.53
425.49,58.00,-703.53
454.74,58.00,-703.53
483.98,59.00,-703.53
513.22,59.00,-703.53
542.47,59.00,-703.53
571.71,59.00,-703.53
600.96,59.00,-703.53
630.20,59.00,-703.53
659.44,60.00,-703.53
688.69,60.00,-703.53
717.93,60.00,-703.53
747.18,62.00,-703.53
776.42,62.00,-703.53
805.66,61.00,-703.53
834.91,63.00,-703.53
864.15,64.00,-703.53
893.39,65.00,-703.53
922.64,64.00,-703.53
951.88,63.00,-703.53
981.13,66.00,-703.53
-1007.46,33.00,-673.53
-978.21,34.00,-673.53
-948.97,35.00,-673.53
-919.73,35.00,-673.53
-890.48,34.00,-673.53
-861.24,33.00,-673.53
-831.99,34.00,-673.53
-802.75,34.00,-673.53
-773.51,35.00,-673.53
-744.26,35.00,-673.53
-715.02,37.00,-673.53
-685.77,37.00,-673.53
-656.53,37.00,-673.53
-627.29,38.00,-673.53
-598.04,38.00,-673.53
-568.80,39.00,-673.53
-539.56,40.00,-673.53
-510.31,42.00,-673.53
-481.07,44.00,-673.53
-451.82,44.00,-673.53
-422.58,44.00,-673.53
-393.34,43.00,-673.53
-364.09,43.00,-673.53
-334.85,44.00,-673.53
-305.60,44.00,-673.53
-276.36,42.00,-673.53
-247.12,42.00,-673.53
-217.87,43.00,-673.53
-188.63,46.00,-673.53
-159.39,49.00,-673.53
-130.14,49.00,-673.53
-100.90,48.00,-673.53
-71.65,47.00,-673.53
-42.41,50.00,-673.53
-13.17,52.00,-673.53
16.08,51.00,-673.53
45.32,51.00,-673.53
74.57,52.00,-673.53
103.81,53.00,-673.53
133.05,52.00,-673.53
162.30,52.00,-673.53
191.54,53.00,-673.53
220.79,53.00,-673.53
250.03,52.00,-673.53
279.27,52.00,-673.53
308.52,53.00,-673.53
337.76,54.00,-673.53
367.00,55.00,-673.53
396.25,55.00,-673.53
425.49,54.00,-673.53
